field_id,date,temp_avg,rainfall_mm,soil_ph,soil_moisture,ndvi,growth_stage,market_price_per_unit,yield_kg_per_ha
F012,2025-08-20 10:52:30.779345,29.688359210986697,43.970566431447416,6.827352959319599,0.5029751950429417,0.725295420614934,4,665.8271750400912,595.3053521261742
F046,2026-01-26 10:52:30.781594,21.346388518318474,49.659883038649305,6.417735727880902,0.5067028265633942,0.5904285944818805,1,688.3505060425873,397.36784496909485
F036,2025-09-08 10:52:30.803129,34.29716195020186,38.22681784071777,5.927490306804054,0.3512613644658332,0.47486651178335726,1,444.6302100749097,360.2880883377902
F050,2025-11-03 10:52:30.760888,44.38075891652878,47.046659797574854,5.552216378972423,0.6089837547597423,0.5344842771731035,3,545.3769027168701,572.9611894986967
F041,2026-03-30 10:52:30.778871,16.03722721794651,66.77211747647388,6.154842512067274,0.28786711709117563,0.9413937205760062,3,381.2098554906287,540.3723306307595
F039,2025-12-18 10:52:30.817098,16.601942767974215,71.77375073998834,7.501347010622445,0.3021830327456161,0.9363717404860079,2,591.5946146548815,572.6626193414103
F043,2025-10-03 10:52:30.739693,29.978272741474896,14.153469686871453,5.932764557101645,0.31712334270390885,0.3936770661659762,2,606.5598542444823,422.2082950293909
F031,2026-02-04 10:52:30.785973,26.53528140516417,66.99075737336003,5.826483021813565,0.36091441286793624,0.7099738339329024,4,533.7066937478482,567.6976633607461
F030,2025-09-26 10:52:30.810400,36.476416613148004,61.8913812920614,6.626859612963194,0.24769453527007096,0.7307518979318126,3,462.8126061595103,467.4860696849519
F022,2026-03-26 10:52:30.794011,33.85185033274306,84.66530118011943,6.765771837103298,0.5076084129225851,0.6560988940130154,2,540.1822543583477,598.4834468618121
F023,2026-03-08 10:52:30.788975,17.166777881376504,12.538811816202347,5.878213851278026,0.23356780605176647,0.6421247134863841,4,434.4640941882468,439.096118456155
F015,2025-12-11 10:52:30.793912,31.537677419536184,45.74852051408317,6.344568173895543,0.46241663522207627,0.9574157536630434,2,516.2547497243731,580.0792496660963
F004,2025-08-29 10:52:30.744065,13.415411492072705,37.92350989448143,6.415905086517982,0.5351534544073292,0.649056073175613,4,544.0696797068309,653.7939684077737
F018,2025-05-17 10:52:30.825478,16.027290934488587,97.4819337436804,5.248980346968539,0.5898010348613183,0.5070594990854046,4,546.6247469500654,508.90048575976425
F012,2025-10-30 10:52:30.739266,18.050997881489938,23.91568190055401,6.409995259160885,0.6053023225402976,0.4977496539750742,1,504.2746622812118,383.25869242000465
F015,2025-06-21 10:52:30.749186,25.90905337832973,72.96612415071252,7.295596293062106,0.4959133868021325,0.41937001915251415,1,443.34765309975273,383.4766611704252
F028,2025-06-08 10:52:30.757910,21.897728642506415,51.73072934440384,6.528731645195105,0.5315825210752909,0.3809431564358111,2,670.5029796443939,344.57682547197754
F043,2025-09-12 10:52:30.792826,17.67456534601376,34.95764475748096,6.841330280781358,0.5925096960133742,0.641666847370971,3,497.5993629598503,529.1592702073015
F027,2026-01-03 10:52:30.783747,22.483148796103325,45.492260562655105,8.176260665577296,0.4948085753365223,0.5377130841064722,3,534.492064651983,453.82051970116436
F048,2026-02-14 10:52:30.771238,17.140736013579932,74.14835187493492,6.34340841226089,0.27044001392058215,0.312855560530454,4,495.3145880788158,458.89908946312187
F002,2025-11-14 10:52:30.780892,12.40727349434379,50.559600081768075,6.785201036171327,0.6198846617711468,0.4084349118878144,4,543.712815672886,607.2270405640375
F024,2025-11-26 10:52:30.762983,23.02618998890653,45.292066733986914,6.801684798521612,0.4455773100692843,0.6294125765598625,4,429.7261497514205,487.38180929385425
F014,2025-06-06 10:52:30.786430,20.171077106743763,114.49344832457889,6.6258990602385355,0.5209878741960972,0.8432387561997309,3,588.7767534726743,647.9491336880926
F026,2025-04-19 10:52:30.778528,33.81863381995912,74.0163766332997,6.141962147445661,0.7693935866956723,0.6746210119448964,2,380.74121116017966,522.3992403074819
F016,2025-10-29 10:52:30.802857,30.824205553551906,51.974539672954485,6.302521583985759,0.5881815098450038,0.6237704044490624,3,373.0780413189779,552.9268919632837
F033,2026-02-02 10:52:30.774927,30.56064077712999,18.806594666898878,6.736051285050676,0.7966209201310182,0.5043907930980199,3,494.814375884458,524.7423111865963
F027,2026-03-02 10:52:30.755494,32.00494871946656,82.32237854617111,6.103575823914328,0.4997255057821156,0.49772409650879446,1,530.6452768470623,441.7039696306169
F049,2025-08-27 10:52:30.802626,29.448226164029425,90.52763235168622,6.058771349927662,0.5230503487778141,0.7260992645894847,1,553.8546570581058,527.9650204546714
F040,2026-03-20 10:52:30.788365,30.033992972703025,29.914314955947553,6.436953352073858,0.5215149457010898,0.6367740587922337,1,490.2494650402389,441.8870465362355
F012,2025-04-23 10:52:30.754599,30.07525766831963,65.34053511776287,6.409669980604528,0.4847924527262596,0.5435553969689235,1,452.4066690984506,521.6439219054386
F040,2025-11-28 10:52:30.786791,29.36486860658221,50.447301576426284,6.3901075653446915,0.37938523014000614,0.6933080383727214,3,498.2799403649203,587.5582237066072
F022,2025-12-03 10:52:30.788958,12.033384756806173,55.35443164970375,6.121203597233556,0.8381708631570137,0.5216984444261072,1,549.2528493740947,401.8322456259844
F044,2026-01-07 10:52:30.800116,22.339490154325926,34.42034628433865,6.925760207968842,0.6266705439912424,0.7531605426431605,1,518.7195385327252,449.3475583184163
F016,2026-01-29 10:52:30.788852,25.103334075974406,49.83834707248599,7.5347856980342005,0.4486387137713477,0.4071487375254919,1,590.4675866640935,398.16215368757946
F031,2025-04-25 10:52:30.815577,32.018475028038246,67.66814068531357,6.394251069661982,0.42368693262572266,0.45564508094965084,2,666.9703682458276,490.20192509759806
F039,2025-11-27 10:52:30.793479,29.77577050435619,15.70836132950847,6.294307502507091,0.42945946883008274,0.6156934518354163,4,479.1223056663133,513.0313752648494
F010,2025-12-15 10:52:30.772376,22.244415060079035,52.89097274051881,6.982133893386626,0.08798824816613227,0.885321705321465,4,456.44928863497177,564.2386453162529
F050,2025-12-26 10:52:30.775168,45.34146476116997,83.71535519680802,6.5983684319873,0.3583057257118826,0.8144717641933256,2,605.2900152966698,611.3521399010214
F014,2025-09-24 10:52:30.771460,21.931388567807275,22.992718332184918,6.056080413551793,0.5007654172648017,0.7215023871761308,2,480.6621059801398,538.7691631364377
F039,2026-03-13 10:52:30.777824,28.668793794401566,19.595244314127687,6.491863993648751,0.5900301903086831,0.8178137154526804,2,379.4624277730604,543.6566158881769
F044,2025-08-26 10:52:30.822323,21.286628458741916,51.22394203404001,6.929620785668925,0.5309299030625028,0.7827510644857429,1,451.2606690785742,499.21281662700835
F036,2025-11-06 10:52:30.750191,18.784220160001112,49.799941824734404,6.0762355043744,0.5098993012354088,0.645795884460826,1,550.6997750273375,336.3895254812296
F005,2025-04-08 10:52:30.744079,25.871087999642064,42.42083183468535,6.176922188323915,0.7015216760672083,0.5612311595546515,3,576.4198248452105,501.54828885204057
F041,2026-03-08 10:52:30.762520,21.81292507004339,50.008454009555805,6.160683125963727,0.3745127337290851,0.4764315489038874,3,445.3486661716155,491.3064526720182
F047,2025-06-15 10:52:30.763303,23.27394048694221,0.0,6.362007741652505,0.28114811263967365,0.5196234861558245,4,577.2652417388766,423.3381869752744
F003,2025-07-29 10:52:30.783362,30.33472224163561,25.334393957756017,6.15174832312126,0.35846620713821525,0.4402669390506825,3,337.23890412856804,547.6957921089967
F026,2025-10-13 10:52:30.786596,42.48737379500574,37.105717480242106,6.827146966862763,0.3515057432252462,0.5453092987689955,3,595.5154553833534,535.2863123884605
F037,2026-03-27 10:52:30.805302,16.248748291827763,32.108930850060844,7.137972045772205,0.3196124507866167,0.44312315832021476,2,583.7598933470483,409.87789868166846
F017,2025-11-10 10:52:30.753824,5.135227121417461,18.991559293423894,6.523565912841913,0.6691758816403826,0.36867374518364243,2,384.4650843579212,436.63655031629247
F020,2025-04-25 10:52:30.819861,22.523604912153022,101.88383539177892,7.105798626697648,0.5286357326904313,0.698844739400481,3,439.1052721902444,597.9234346692685
F011,2025-08-24 10:52:30.749845,28.132026290010586,9.4823984204833,6.108218074022471,0.477519033245634,0.8656366818607494,1,222.5806617854592,494.1912142517883
F049,2025-09-14 10:52:30.827324,26.407836149962684,0.0,6.5361411453772105,0.45756010184511264,0.6472270938949127,3,351.77838155649715,398.3756584985359
F046,2025-06-19 10:52:30.823746,21.434524259611386,0.0,5.474385057958871,0.5814114476330132,0.6682224547173604,4,778.2956184432605,525.9580465401287
F007,2025-08-12 10:52:30.815241,22.255628488893457,72.89917346219869,6.779766717053122,0.2249832721364085,0.6263038982591971,1,505.37188809160926,408.16618041508684
F023,2025-05-18 10:52:30.785077,24.065615847067157,23.438756363272294,6.429756379330379,0.7479819520583844,0.6598596144528185,1,639.6020051162401,410.4657125818691
F025,2025-04-03 10:52:30.765106,31.42083101981925,66.39758700761644,7.109173600484988,0.4843006950830532,0.42527713767555675,2,580.1504709151366,518.4898972538228
F026,2025-10-02 10:52:30.816214,21.3193757494322,19.88156749950365,6.576053653631309,0.5306508561850228,0.5909726392528837,3,596.0797231747966,443.55545510461184
F022,2026-03-17 10:52:30.752019,26.38000477058204,66.38135821619548,6.58202950306074,0.7122893505489196,0.5055362224167073,4,460.74466324248453,627.0748480215778
F018,2025-09-29 10:52:30.761176,37.162346776329244,25.869811896140718,6.692639660766561,0.2152784165948171,0.43863321843340064,4,623.9961267476376,501.70846991739256
F013,2026-02-03 10:52:30.800408,23.62871442695069,57.17671835856132,6.442691409988995,0.6390812150711045,0.6994220420413328,3,526.145215166113,557.1072892740998
F005,2026-03-17 10:52:30.760958,21.451066444631294,78.41478174743699,7.231716368249259,0.38600796183442254,0.6159468123644508,4,620.3972162891754,550.9265684946819
F050,2025-07-11 10:52:30.825230,27.686331223447834,36.8894791719057,6.1872343809050045,0.45967530178298704,0.5399305545510302,1,503.60415109214415,424.4225529535607
F001,2025-08-09 10:52:30.752620,38.671023026214876,77.5854492499123,6.604369511461403,0.32126072832144126,0.8514659933655446,1,604.2890145049125,448.0103184642161
F001,2025-12-09 10:52:30.793688,19.888569333652555,13.199786743291682,6.397098500983844,0.8254603999834453,0.5617248790791527,3,772.0251476771441,548.7238937750294
F001,2025-12-15 10:52:30.755131,23.281178958197703,82.1698480922596,6.6002092641755725,0.5277236590670852,0.5834479352933233,4,353.7093420947798,653.8319419366147
F043,2025-05-29 10:52:30.826524,13.667736498034786,48.14271706022069,6.068245416536888,0.15860376835736179,0.588280954107726,1,409.9822289644378,380.6434678981594
F040,2025-12-16 10:52:30.809140,6.594843161202736,73.44698224487699,6.555212428152179,0.5826465561112965,0.5788700376101257,4,550.7969072925571,657.0688979759361
F034,2025-04-04 10:52:30.811160,25.366938098557974,61.28147809387077,6.404426525795334,0.5096467898044855,0.5524701127887256,2,533.0176370441441,409.4974661697142
F026,2025-08-27 10:52:30.797334,24.54188588849589,80.292506164345,6.5649441044485455,0.5600285002847155,0.46640129363720034,3,381.61065009355525,567.3609769761563
F019,2025-07-02 10:52:30.739364,25.151098714559804,46.375406419895505,6.8008328402546425,0.24856859453280772,0.6040899808039673,4,294.7809218534379,562.2183745012039
F038,2026-01-28 10:52:30.765287,23.80537649390277,31.557677493073523,5.328515195248451,0.7261724827741869,0.47177198957299193,4,581.1631224490571,459.426411938697
F018,2026-01-15 10:52:30.765871,5.081521956060076,51.06385803820317,5.607250029206009,0.47717821866479687,0.5301852908719601,2,496.41145249318663,378.0006412948498
F044,2025-07-18 10:52:30.746784,22.385255272386217,74.57986408593035,7.604317720834234,0.44723909740802337,0.4497802265367532,3,360.4079316215146,489.75009910023493
F024,2026-03-10 10:52:30.791155,25.025473694128504,25.731311449260264,6.146712352391077,0.38146828270088906,0.4570165722765896,3,308.0822681260064,495.69693652249975
F032,2025-06-17 10:52:30.817000,10.29354136834148,24.002991768069943,6.777129347129139,0.33220377383029653,0.4929147399620045,4,471.27213225758544,533.0658401228947
F033,2025-08-19 10:52:30.813342,32.446242978919905,41.515768511525025,6.166230326582142,0.5768994833165351,0.4715074672336613,1,617.0651206818053,347.4255394350756
F048,2025-08-29 10:52:30.760860,31.017392261220998,84.60294545439137,6.995989918083055,0.6612340941936892,0.5503743376058048,1,647.5999260848622,522.4475070258244
F019,2025-11-26 10:52:30.788905,19.21895061696029,50.67673134940636,6.261180316734261,0.35679869873955294,0.7573412888442073,2,458.3583148677869,425.23043041238714
F004,2025-04-23 10:52:30.815199,8.554739466494087,40.61089819884148,6.698096263598316,0.6081099969841305,0.9251741532635427,4,417.2509946233619,663.9042329991489
F031,2026-03-27 10:52:30.791953,33.44055981149744,39.16451544443694,5.677803390412498,0.5283082105674992,0.5978693835276186,2,553.4287284786212,467.7490433348976
F037,2025-07-29 10:52:30.783096,17.01905953827967,77.47381660242769,6.434849823765852,0.5022614879577476,0.6071519290405547,4,609.5631373293809,595.4394232216792
F019,2025-04-24 10:52:30.824075,23.08239245041885,35.01383297282011,6.118561538317396,0.5404948015948482,0.6526208607057037,1,390.7610471244864,428.9723358415241
F029,2025-09-22 10:52:30.814144,26.16427078823434,50.53288912473119,6.477812269861401,0.43964149541099734,0.6540661902268304,3,263.2742934741176,621.5160449292848
F029,2025-12-20 10:52:30.785946,22.33872862767069,28.906625818657737,6.535843018837698,0.7288860185370063,0.61246557816424,1,423.47313412123884,380.70195181015265
F038,2025-12-29 10:52:30.749529,23.77410506801606,54.33353318898065,5.239875935646842,0.619645370979197,0.6092808785439537,4,538.5165490551309,573.220114750135
F013,2026-03-21 10:52:30.756684,29.15664218820306,96.8674240793128,6.154311024625594,0.3661470089143294,0.6556022542928996,2,464.4730754326588,515.7221044597129
F003,2025-11-07 10:52:30.800954,32.9843282665071,89.14164942602781,5.919177571156303,0.5132380496476947,0.5329402851502254,1,557.0575449194091,400.79768284594496
F033,2025-12-02 10:52:30.791980,22.95569342720762,86.08540614477505,6.516895073947469,0.6634088945068656,0.55365642311988,2,447.5471921297003,615.9197936460077
F009,2025-10-08 10:52:30.764881,22.29775497810757,93.4655764974182,5.840366578441209,0.46738124181435303,0.15396415530548158,3,563.568309121026,390.13008999278446
F036,2026-01-04 10:52:30.820086,22.570334052831658,36.76403870826924,6.653253607621672,0.7024123689668624,0.8736573334887225,1,573.3778681565802,446.32067355969764
F038,2026-01-30 10:52:30.806149,11.42622843911846,60.369684888982775,6.623705256575881,0.2715991460139915,0.5277156479884755,1,564.7193275835556,307.31173146310624
F004,2025-11-10 10:52:30.749750,24.614400966046315,23.028578932239736,6.3988985556518,0.3285817194869745,0.5271750778933005,2,361.28264423405767,332.4083710545276
F010,2026-02-08 10:52:30.755253,19.960321028912347,93.98371990588169,6.1709411831955014,0.5138233668055644,0.7863424009452354,1,401.9888654272301,521.0557009185172
F003,2026-01-17 10:52:30.816591,24.05524357310816,11.881529322076354,6.213744050215748,0.4261413381056878,0.5928160068744822,2,680.3254916447057,385.6851722818267
F042,2026-01-30 10:52:30.792812,14.687478676535259,96.54398270342085,6.8524440130112385,0.41952284823191516,0.5085094144642722,3,700.4532855117842,441.14507545432673
F024,2026-03-24 10:52:30.799716,25.464602028270114,52.21825435461574,6.821706570790765,0.719686398549018,0.7603577337723442,4,652.2682558449635,651.6826933577056
F009,2025-08-30 10:52:30.779297,24.480157187804416,72.80865190761867,6.867901522250687,0.5872478695682456,0.595040654090572,3,484.7905238121767,590.465456493216
F028,2025-05-09 10:52:30.760580,23.11189242545693,61.094906806949886,6.234719660718577,0.7310861917560932,0.6800180571519971,3,569.4358483142812,568.6491358012119
F044,2026-03-16 10:52:30.828026,15.21568743601414,81.46953261302296,6.243288984360516,0.40213017911847987,0.7173000819190994,2,512.4738196867498,466.2785571002633
F031,2025-07-31 10:52:30.818393,21.320308366023372,61.300409704179955,6.730063114339658,0.5001095168641366,0.617401957741115,1,574.0549013578377,409.10469005049106
F026,2026-01-30 10:52:30.819945,28.639268263976223,57.240431318618654,7.15240340298404,0.17245212548849703,0.36439372589255403,2,587.4800506591235,364.1220395141437
F037,2025-06-13 10:52:30.754942,34.57663583007117,39.62983432348893,6.148672949084336,0.6427316979301205,0.8065424653153788,4,321.3197401044715,556.2484944087506
F049,2026-02-08 10:52:30.825908,28.528752492871597,74.96407057047644,5.8598280203853195,0.4909109178703144,0.8203455985453418,1,622.6458755157163,483.70795571710994
F021,2025-11-26 10:52:30.822003,23.63986363279745,18.94195393740222,6.75173616203251,0.5246494785065323,0.5250217725557405,3,486.42145003848657,577.3048704553604
F034,2025-06-21 10:52:30.819338,13.694097944551226,48.30042319400944,6.735382455305323,0.46137968451529987,0.5438316895674841,1,492.41667129009176,326.62952858822956
F050,2025-10-03 10:52:30.806403,21.606426535125983,37.583197193951754,6.080792395243628,0.3830708621520871,0.5953316846845247,1,358.43245854798715,279.8125104503877
F036,2026-01-05 10:52:30.796482,10.773147368585091,32.28836347317828,5.69816542176416,0.67912576524802,0.7582471397143398,1,668.967947336228,415.1445674555928
F025,2025-11-24 10:52:30.780428,41.99768122863581,62.56489092196777,6.759469535280646,0.4048410749814909,0.41776532759194723,1,364.3499730958954,304.36670179754486
F024,2025-05-20 10:52:30.802966,23.29138228295393,55.53085401570462,5.865502199663447,0.4988012130238711,0.6596515961688414,2,568.083035878356,407.002712819446
F049,2025-06-23 10:52:30.758380,28.922277708885428,12.975217421647379,6.2019114239139235,0.6281531354879313,0.8673830448325487,2,426.6952102515872,601.3182245425228
F019,2025-07-14 10:52:30.763616,19.26465739223439,98.59414343110524,6.820335845816462,0.4671448288898271,0.421035438026757,4,376.0079517237192,679.5125812383898
F050,2025-10-02 10:52:30.768824,20.88138106391679,28.63150524667005,6.69375440097654,0.5479972515987748,0.6446445939870182,3,452.307494975847,522.2752793969325
F015,2025-06-26 10:52:30.755323,20.968025350887377,55.06020501461422,6.5249064867538795,0.5626421822957779,0.857888836237872,1,460.21516471594174,517.7585911316346
F029,2025-12-21 10:52:30.740916,20.292093042985115,93.22261981232124,6.659727631166903,0.588080461128691,0.7879806114677411,3,435.3857924249143,638.1881732904417
F015,2025-06-24 10:52:30.761115,20.32753893088204,7.4988736106293885,7.506917505995252,0.5841428839111097,0.6987401203886153,2,580.93711758015,490.237375799818
F010,2025-05-13 10:52:30.823245,20.354522054628113,55.32088549596509,6.078869663267912,0.5119735146516525,0.48242569596661333,1,327.269315096632,421.8714234265877
F042,2026-03-29 10:52:30.753336,24.46860094734548,78.22608319344074,6.226695635375453,0.5650693251599196,0.5110536643294168,1,495.69900567823385,376.9234704504095
F044,2025-08-08 10:52:30.785433,33.20330826168772,59.31120909196839,7.022948623781657,0.16479914690242853,0.43412919626786795,2,524.197307121904,436.5277345311779
F001,2026-01-03 10:52:30.820295,23.12761358916895,43.37561792201639,6.593834620457575,0.3720520612089216,0.5673231120286791,4,597.490146413179,620.8779923598325
F021,2025-06-25 10:52:30.830499,36.545532956922315,40.626427197733804,6.9410113285699255,0.258928014031092,0.693229382159049,4,495.8564024711055,669.784661349724
F008,2025-11-14 10:52:30.821822,15.214707069205605,72.63521871476979,6.078188037157116,0.7501729035581479,0.6458927066905211,4,573.8704194983077,571.4691746432641
F050,2026-01-04 10:52:30.792224,28.784066711607238,77.96575509617887,6.578026584338562,0.5926505069585366,0.41003099985388547,2,563.573729465754,484.9327627786006
F009,2025-12-07 10:52:30.758732,25.113972028336825,65.7287011205317,6.916316765297449,0.5009191997365156,0.47773741139348386,4,388.71833589724594,580.4283294879054
F019,2025-08-13 10:52:30.802898,12.76368946846577,11.266272937899927,6.387947256296536,0.3289982740304256,0.5539283596118542,2,627.4679765062814,510.37903494938286
F016,2026-03-17 10:52:30.806691,20.645513626655024,71.51359228506753,5.928211012804244,0.8161323332013466,0.5853750949991265,4,565.385530745845,633.8841661767606
F046,2026-03-05 10:52:30.821652,32.43148028279654,13.55422168698496,6.202136944113558,0.4985951761441184,0.619489968490967,2,405.72770263913463,496.4790905945797
F040,2025-07-17 10:52:30.759275,15.586633222617055,19.84919070340873,6.210636385852134,0.6225684284820822,0.5508175867930364,4,535.9753604171352,580.6491876607711
F040,2025-05-16 10:52:30.777138,15.356350174737269,78.97815527983855,7.03235819379624,0.29500836980198053,0.7450361752981045,3,545.3496593967593,582.524972754753
F041,2026-02-13 10:52:30.784633,32.33951204276342,70.04916895524525,6.542236780133292,0.41928185900222203,0.5490286927075501,4,602.0270976854197,554.5608388967039
F026,2025-11-03 10:52:30.743571,24.698877753334468,50.2430160592474,6.659837080207637,0.3325640358985229,0.5801066565516539,2,380.771610511512,434.74532432350986
F036,2026-01-09 10:52:30.755616,27.0999559076273,46.07349220403389,6.697011052411881,0.16382945986417374,0.54330889968652,2,368.8248631918074,427.1376058702001
F030,2025-07-07 10:52:30.759100,15.019889150942166,25.35740500556739,6.475485837542211,0.4839111963312792,0.5796405735184117,2,482.276118345404,390.58166385794357
F009,2025-06-01 10:52:30.755240,23.700265001008777,32.00117438910308,6.4821712915069805,0.28334057820793335,0.8785408572257152,4,336.6211363450009,598.2467296648088
F029,2026-03-07 10:52:30.802354,16.944456488016918,45.392697332572965,7.104898936037696,0.5173108003952833,0.7709846581229508,4,451.2849228112295,634.1509356672123
F033,2025-04-20 10:52:30.781371,30.85482048606733,44.786217790346555,6.589704783981626,0.4281636472708623,0.67115877027106,1,493.7403347330268,434.55862187342507
F009,2026-03-27 10:52:30.755926,24.204096802799235,87.58398944540416,6.4065610747711075,0.6928818782785837,0.6068960878570538,4,575.236742968257,573.2908358119663
F027,2025-07-21 10:52:30.811061,19.71657286622956,66.19629037720935,6.817170982964986,0.4112722329917837,0.09736525725488787,2,563.7494708875615,365.9294280579248
F032,2026-03-02 10:52:30.743701,22.727515669524262,128.9615570980127,6.10956532025145,0.5388639155308648,0.6453598381101154,4,425.14280263441105,604.1864675739978
F044,2025-05-21 10:52:30.755724,27.80471964251741,35.957109985281086,5.452605000623134,0.5796424850982712,0.3642671161410648,4,404.1325121331296,512.4381415231375
F017,2025-09-07 10:52:30.760419,13.500601975375512,50.62435847522324,5.595636975478758,0.28879739681092853,0.6482463363729709,4,740.3173502560257,486.4061463474951
F019,2026-02-06 10:52:30.754694,22.036411601519937,19.946332674236583,6.011428575100784,0.5183473694139356,0.5836675743520434,1,502.4499650445475,375.0954688330816
F032,2026-01-18 10:52:30.778639,37.36162520457776,36.490231135858494,6.431614778685376,0.49281574030095554,0.7598267991016531,2,563.7600842361741,489.347317065093
F009,2026-03-09 10:52:30.816674,27.799138340091613,59.45476678430485,7.182459453103711,0.37248672513715186,0.6612450945163201,3,495.09569031726016,499.69521146516945
F040,2025-04-19 10:52:30.771128,26.472271727029216,46.915065592765416,6.862250798160092,0.6163803805772531,0.510250891000975,4,569.6256285303949,567.9008555915761
F018,2025-06-29 10:52:30.816102,18.23513283482969,36.565550946043714,7.64252990759216,0.3260537811857266,0.46374439837172104,1,565.7805217663116,367.5098998233848
F025,2026-03-23 10:52:30.759830,15.496334380763898,41.107839037295975,7.289068700760794,0.5027110378701043,0.5329427427150525,3,656.3696706662296,526.2385973639094
F020,2025-11-28 10:52:30.748565,23.595095653036555,72.0644515753334,6.175298467297662,0.4493974604831665,0.6073544084515395,1,533.3466878187957,497.5046964378364
F030,2025-08-29 10:52:30.809701,18.795268757703244,25.306519084585968,6.182207754128227,0.3715686841502487,0.48776512732702393,3,543.2625272698288,412.5139838725694
F043,2026-03-17 10:52:30.767628,33.74488842663753,86.14027444461873,5.9943056130261665,0.49723575481311544,0.452562699449527,3,407.7898890615796,569.6742452057218
F041,2025-05-30 10:52:30.761623,33.84532283410579,13.636695350994302,6.547052063041639,0.6070454735248489,0.6294208109822774,1,459.3580520147446,405.0017093215559
F001,2026-03-20 10:52:30.817971,25.966116879800108,55.50748429924485,6.536291072434776,0.2549865484750984,0.8915578298572033,2,755.3276606395167,495.07943507273444
F030,2025-04-23 10:52:30.764467,11.948647526155716,41.5315738979379,6.243038525574696,0.4574239979456066,0.8251046707881461,3,644.4555281169473,538.7419680831847
F006,2026-02-05 10:52:30.765628,30.571492320339694,53.33149159364775,6.5803759538996465,0.6425587297693668,0.7124357114665915,3,458.7656624245779,537.4435637890575
F019,2025-04-04 10:52:30.798042,35.61943515333497,39.19393634044167,6.879820825813392,0.24328740589735243,0.6769961967162944,2,567.1569215307842,484.64947620227946
F003,2025-07-29 10:52:30.778130,24.168058004741987,85.23347392693532,6.408604373303194,0.457370564226212,0.6546696376577834,2,590.7783371087406,557.2342917531414
F013,2025-06-04 10:52:30.776055,32.271605963896405,52.619059947469204,5.84643011708831,0.38055391946728356,0.6245284018365191,1,500.40172909263737,471.56808757055376
F014,2025-12-20 10:52:30.834516,32.64390901733661,24.904599590135057,6.175817678849468,0.616423688238018,0.6391717046195662,1,521.5317329530714,486.1984348306
F029,2026-01-12 10:52:30.791225,21.25588129889281,68.13266090399011,6.260181974966717,0.5750301486835312,0.6492837508513745,3,581.8373138810421,537.1295330453896
F043,2026-03-01 10:52:30.791422,26.029571111330146,28.214825115064528,6.634975533545015,0.19160457881581677,0.5028568703624501,1,468.4693472999191,314.4790677895201
F008,2025-05-06 10:52:30.760292,19.788425598775056,45.21940131606978,6.3663129195580295,0.3821319578422651,0.6027248078727568,4,600.7752677793158,526.4818396831919
F026,2026-02-24 10:52:30.747939,20.61504111915421,46.822238339491946,5.721570464523669,0.36852248035296825,0.42009191788266653,2,475.04635915503997,404.026978497269
F011,2025-11-04 10:52:30.778279,22.106973959450443,48.98516565898786,6.283572813745832,0.40055954220675116,0.4207095786582465,4,455.37239526341057,496.2541850813207
F031,2026-01-20 10:52:30.759916,16.036849105574973,30.32824924594212,6.837173789106903,0.5077735525360914,0.6880808109254838,2,370.6281788181791,463.4252406315225
F048,2025-08-02 10:52:30.817928,34.235920015040044,47.20592702162875,5.597995917552005,0.5722443210456584,0.6774293508295384,1,565.3172505497165,502.0548176695391
F031,2025-04-19 10:52:30.819295,20.15476751894024,55.328948256155726,7.351482113364017,0.6189700488974573,0.19952401974524786,1,427.9368022516906,436.75593779547944
F044,2026-03-24 10:52:30.772017,29.394594226107902,24.592326265747786,7.334558620656184,0.593387783285065,0.530918832344244,4,408.1692721381978,692.9024304866856
F040,2026-01-28 10:52:30.783146,41.896811030541684,34.27245697759188,6.530493477603414,0.34052445701463574,0.42393613491124527,3,521.0944284559966,470.72145663993723
F020,2025-11-12 10:52:30.743473,26.944987762784738,36.87648277612012,6.5617560779073845,0.6454348996905478,0.4785703163607032,4,486.6234743594313,614.8067659724272
F030,2025-11-14 10:52:30.748704,36.95838872320871,41.12917183574085,6.4320779293342785,0.40077505015025955,0.8767723870661288,1,396.49070092071014,487.797293458159
F019,2025-05-30 10:52:30.810949,24.01130313733936,11.631516270693538,6.30592845786632,0.31152814731962414,0.7647938913096936,3,515.87017672922,500.5916199198179
F032,2026-01-08 10:52:30.789861,24.306925552624616,69.74326467430882,6.210578944852229,0.3742746838867318,0.5966693914976668,2,598.7895736877462,519.6453147394274
F017,2025-12-12 10:52:30.796113,25.755462511467652,69.45622426665219,6.282520059225524,0.6729417937426804,0.4173328115463617,3,536.4389498116976,454.54311157107776
F046,2025-05-17 10:52:30.823050,20.340292461474657,71.72140634062022,5.7210597115655295,0.6818186951465091,0.7513388473786508,1,551.1623625178527,455.2620062934381
F024,2025-06-15 10:52:30.805903,26.723278386675275,17.368166222353835,6.4746320626344005,0.31867276967128555,0.41977720196413526,3,720.6350235263327,454.51066915286924
F047,2025-11-11 10:52:30.773558,27.65657805596736,31.027657527435895,6.68320383241057,0.49760983131741765,0.7017827273529811,1,619.0875719777277,552.7054579505428
F032,2025-05-15 10:52:30.815591,6.358699059685268,43.89605365041628,6.52333398865098,0.5450104970419438,0.37850986582055957,4,375.6524041060722,425.0703511830214
F014,2026-01-04 10:52:30.774657,22.28112764942946,55.093414560179646,6.118758540381736,0.5694284877055698,0.7301707783350536,2,499.33984748858416,459.0832459357554
